id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
KEdV61R_CNITZekoDZZ7hA,giorgios-ny-pizza-denver-2,Giorgios NY Pizza,https://s3-media4.fl.yelpcdn.com/bphoto/h13nRYJHw9H5zbTq4BWdmA/o.jpg,False,https://www.yelp.com/biz/giorgios-ny-pizza-denver-2?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,6,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",4.5,"{'latitude': 39.6773792, 'longitude': -104.9254893}","['delivery', 'pickup']",,"{'address1': '2171 S Grape St', 'address2': None, 'address3': '', 'city': 'Denver', 'zip_code': '80222', 'country': 'US', 'state': 'CO', 'display_address': ['2171 S Grape St', 'Denver, CO 80222']}",+17207730080,(720) 773-0080,11258.152827675389
UAEmxLrJc567D1uzWa1nxA,quinto-neighborhood-pizzeria-and-taphouse-westminster,Quinto Neighborhood Pizzeria & Taphouse,https://s3-media2.fl.yelpcdn.com/bphoto/WADBurjlQC2-BocSPrEJJg/o.jpg,False,https://www.yelp.com/biz/quinto-neighborhood-pizzeria-and-taphouse-westminster?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,34,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}]",4.5,"{'latitude': 39.887214, 'longitude': -105.075851}","['delivery', 'pickup']",$$,"{'address1': '10443 Town Center Dr', 'address2': 'Ste 600', 'address3': '', 'city': 'Westminster', 'zip_code': '80021', 'country': 'US', 'state': 'CO', 'display_address': ['10443 Town Center Dr', 'Ste 600', 'Westminster, CO 80021']}",+13032846417,(303) 284-6417,23258.798968410094
3fQQey75sa1TEPuhzbu5-Q,fat-sullys-pizza-denver-10,Fat Sully's Pizza,https://s3-media2.fl.yelpcdn.com/bphoto/MBhr0c0xAUXwSyNsSJyT6Q/o.jpg,False,https://www.yelp.com/biz/fat-sullys-pizza-denver-10?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,626,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.5,"{'latitude': 39.7403692658637, 'longitude': -104.949198622168}","['delivery', 'pickup']",$$,"{'address1': '3237 E Colfax Ave', 'address2': '', 'address3': '', 'city': 'Denver', 'zip_code': '80206', 'country': 'US', 'state': 'CO', 'display_address': ['3237 E Colfax Ave', 'Denver, CO 80206']}",+13033931515,(303) 393-1515,8350.48219965034
hgmMEek8YoxlW0luVV4bqg,mod-pizza-denver-2,MOD Pizza,https://s3-media2.fl.yelpcdn.com/bphoto/uVF0oiXkGGWzJ7bDEbHNjA/o.jpg,False,https://www.yelp.com/biz/mod-pizza-denver-2?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,56,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'pizza', 'title': 'Pizza'}]",3.5,"{'latitude': 39.816959, 'longitude': -104.772518}","['delivery', 'pickup']",$$,"{'address1': '6651 N Tower Rd', 'address2': 'Ste 110', 'address3': None, 'city': 'Denver', 'zip_code': '80249', 'country': 'US', 'state': 'CO', 'display_address': ['6651 N Tower Rd', 'Ste 110', 'Denver, CO 80249']}",+13034980197,(303) 498-0197,7887.4482871076325
cpPecHykBRGXUPLFUwr2Fw,petes-a-pie-denver,Pete's-A-Pie,https://s3-media2.fl.yelpcdn.com/bphoto/7AH1Fh6x7EP4Vvscng4Bcg/o.jpg,False,https://www.yelp.com/biz/petes-a-pie-denver?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,36,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.0,"{'latitude': 39.68095036084618, 'longitude': -104.93877340560954}","['delivery', 'pickup']",,"{'address1': '2000 S Colorado Blvd', 'address2': None, 'address3': '', 'city': 'Denver', 'zip_code': '80222', 'country': 'US', 'state': 'CO', 'display_address': ['2000 S Colorado Blvd', 'Denver, CO 80222']}",+17208920202,(720) 892-0202,11576.936184725777
OkZ6txE9rm4IM01E1jGQ6Q,uno-pizzeria-and-grill-denver,Uno Pizzeria & Grill,https://s3-media1.fl.yelpcdn.com/bphoto/ujmt2CQRN5jDWTs-QwCxdQ/o.jpg,False,https://www.yelp.com/biz/uno-pizzeria-and-grill-denver?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,267,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.5,"{'latitude': 39.7732863, 'longitude': -104.79633079039326}",[],$$,"{'address1': '16375 E 40th Ave', 'address2': '', 'address3': '', 'city': 'Denver', 'zip_code': '80239', 'country': 'US', 'state': 'CO', 'display_address': ['16375 E 40th Ave', 'Denver, CO 80239']}",+13033711555,(303) 371-1555,5236.884043543111
VjXKMfInD2GA5QqpTnYhXw,grammys-italian-goodies-wheat-ridge,Grammy's Italian Goodies,https://s3-media2.fl.yelpcdn.com/bphoto/BGCrEbssr1UJ8CFPQfbvmA/o.jpg,False,https://www.yelp.com/biz/grammys-italian-goodies-wheat-ridge?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,553,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.5,"{'latitude': 39.7799873352051, 'longitude': -105.06290435791}",['delivery'],$$,"{'address1': '4601 Harlan St', 'address2': '', 'address3': '', 'city': 'Wheat Ridge', 'zip_code': '80033', 'country': 'US', 'state': 'CO', 'display_address': ['4601 Harlan St', 'Wheat Ridge, CO 80033']}",+13034220380,(303) 422-0380,17763.247261301727
t2xnzRv93FTEvDnWQxYBkg,kaos-pizzeria-denver,Kaos Pizzeria,https://s3-media4.fl.yelpcdn.com/bphoto/rdh633cO07n-Y9aGQgMwaA/o.jpg,False,https://www.yelp.com/biz/kaos-pizzeria-denver?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,558,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.0,"{'latitude': 39.69053, 'longitude': -104.98075}","['delivery', 'pickup']",$$,"{'address1': '1439 S Pearl St', 'address2': '', 'address3': '', 'city': 'Denver', 'zip_code': '80210', 'country': 'US', 'state': 'CO', 'display_address': ['1439 S Pearl St', 'Denver, CO 80210']}",+13037335267,(303) 733-5267,13390.456025663421
RtbHHTs4vdKUJdVQAGrwfw,sliceworks-denver-2,Sliceworks,https://s3-media2.fl.yelpcdn.com/bphoto/vsGs2ovjO_TgZgG5rg31Zg/o.jpg,False,https://www.yelp.com/biz/sliceworks-denver-2?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,595,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 39.7514296, 'longitude': -104.9975789}",['delivery'],$,"{'address1': '1433 17th St', 'address2': 'Ste 100', 'address3': '', 'city': 'Denver', 'zip_code': '80202', 'country': 'US', 'state': 'CO', 'display_address': ['1433 17th St', 'Ste 100', 'Denver, CO 80202']}",+13032973464,(303) 297-3464,12154.18492310899
J5qBtP8P8UOR8pZ2aSfo6A,zerozero-pizzeria-no-title,ZeroZero Pizzeria,https://s3-media2.fl.yelpcdn.com/bphoto/Nem5z5nB7fVwUjDQoUVWsw/o.jpg,False,https://www.yelp.com/biz/zerozero-pizzeria-no-title?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,3,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.5,"{'latitude': 39.82714, 'longitude': -104.97653}",[],,"{'address1': '7174 Washington St', 'address2': 'Ste A', 'address3': '', 'city': 'Denver', 'zip_code': '80229', 'country': 'US', 'state': 'CO', 'display_address': ['7174 Washington St', 'Ste A', 'Denver, CO 80229']}",+13032889262,(303) 288-9262,12494.036847361123
zWtkJ5jjF38jBGcfZdQpFw,da-sauce-denver,Da Sauce,https://s3-media2.fl.yelpcdn.com/bphoto/rRNwukJvBhch5jeRxmcY_g/o.jpg,False,https://www.yelp.com/biz/da-sauce-denver?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,14,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"{'latitude': 39.75858807365018, 'longitude': -104.99750047269836}",[],,"{'address1': '2907 Huron St', 'address2': 'Ste 104', 'address3': '', 'city': 'Denver', 'zip_code': '80202', 'country': 'US', 'state': 'CO', 'display_address': ['2907 Huron St', 'Ste 104', 'Denver, CO 80202']}",+17203288742,(720) 328-8742,12084.97235946803
zer-0JgqiMp07DBcY2G39w,brewability-and-pizzability-englewood,Brewability & Pizzability ,https://s3-media2.fl.yelpcdn.com/bphoto/NNNBwoVbyhS2ngJWZothMA/o.jpg,False,https://www.yelp.com/biz/brewability-and-pizzability-englewood?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,107,"[{'alias': 'breweries', 'title': 'Breweries'}, {'alias': 'specialed', 'title': 'Special Education'}, {'alias': 'pizza', 'title': 'Pizza'}]",5.0,"{'latitude': 39.654158, 'longitude': -104.987951}","['delivery', 'pickup']",$,"{'address1': '3445 S Broadway', 'address2': '', 'address3': None, 'city': 'Englewood', 'zip_code': '80113', 'country': 'US', 'state': 'CO', 'display_address': ['3445 S Broadway', 'Englewood, CO 80113']}",+13035980809,(303) 598-0809,16573.59662689483
cQvDhCiTC1q6-ofQgoPFwg,cart-driver-lohi-denver,Cart-Driver Lohi,https://s3-media4.fl.yelpcdn.com/bphoto/XNl4Il-3Adm9HLkLajqG5Q/o.jpg,False,https://www.yelp.com/biz/cart-driver-lohi-denver?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,102,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.5,"{'latitude': 39.759842, 'longitude': -105.01427}",['delivery'],,"{'address1': '2239 W 30th Ave', 'address2': '', 'address3': None, 'city': 'Denver', 'zip_code': '80211', 'country': 'US', 'state': 'CO', 'display_address': ['2239 W 30th Ave', 'Denver, CO 80211']}",+17205012264,(720) 501-2264,13511.233122671287
OQPJsS6Qgd-sYaALr6m7lg,crosscut-pizzeria-and-taphouse-nederland,Crosscut Pizzeria and Taphouse,https://s3-media1.fl.yelpcdn.com/bphoto/FeYlo3Xy20-3cTjHXGrdTw/o.jpg,False,https://www.yelp.com/biz/crosscut-pizzeria-and-taphouse-nederland?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,316,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",4.5,"{'latitude': 39.961713, 'longitude': -105.5102344}",[],$$,"{'address1': '4 E 1st St', 'address2': '', 'address3': '', 'city': 'Nederland', 'zip_code': '80466', 'country': 'US', 'state': 'CO', 'display_address': ['4 E 1st St', 'Nederland, CO 80466']}",+13032583519,(303) 258-3519,60011.66563728516
YHVqT__p7UtZicaWqI_pKA,homegrown-tap-and-dough-wash-park-denver,Homegrown Tap & Dough - Wash Park,https://s3-media2.fl.yelpcdn.com/bphoto/yyNwplZWWXTEXsrJa3VFXA/o.jpg,False,https://www.yelp.com/biz/homegrown-tap-and-dough-wash-park-denver?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,447,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'beergardens', 'title': 'Beer Gardens'}]",4.0,"{'latitude': 39.69824349005841, 'longitude': -104.96216942824174}","['delivery', 'pickup']",$$,"{'address1': '1001 S Gaylord St', 'address2': '', 'address3': '', 'city': 'Denver', 'zip_code': '80209', 'country': 'US', 'state': 'CO', 'display_address': ['1001 S Gaylord St', 'Denver, CO 80209']}",+17204598736,(720) 459-8736,11603.972192568566
jx5kzkP_9zwh9BW0WVPAWw,osteria-marco-denver,Osteria Marco,https://s3-media2.fl.yelpcdn.com/bphoto/t7w0b78AmDIf0x0pdBW3Ig/o.jpg,False,https://www.yelp.com/biz/osteria-marco-denver?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,1767,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'latitude': 39.74819, 'longitude': -104.99897}","['delivery', 'pickup']",$$$,"{'address1': '1453 Larimer St', 'address2': '', 'address3': '', 'city': 'Denver', 'zip_code': '80202', 'country': 'US', 'state': 'CO', 'display_address': ['1453 Larimer St', 'Denver, CO 80202']}",+13035345855,(303) 534-5855,12331.393184484421
8o15o_UGhSwvdx8hkJNtaQ,amore-pizza-denver-2,Amore Pizza,https://s3-media4.fl.yelpcdn.com/bphoto/B0DHpEUeir_01t_Px2ILBg/o.jpg,False,https://www.yelp.com/biz/amore-pizza-denver-2?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,39,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}]",4.0,"{'latitude': 39.7536405906346, 'longitude': -104.993429775116}","['delivery', 'pickup']",$,"{'address1': '20th St & Market St', 'address2': '', 'address3': '', 'city': 'Denver', 'zip_code': '80205', 'country': 'US', 'state': 'CO', 'display_address': ['20th St & Market St', 'Denver, CO 80205']}",+13039529879,(303) 952-9879,11776.15793545089
zpGNpZVqYI8oDsbfyDzMkw,antonios-real-new-york-pizza-estes-park,Antonio's Real New York Pizza,https://s3-media4.fl.yelpcdn.com/bphoto/aPwYUKMB1vQrkMgcK3S_fQ/o.jpg,False,https://www.yelp.com/biz/antonios-real-new-york-pizza-estes-park?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,1033,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.5,"{'latitude': 40.38107, 'longitude': -105.4957}",[],$$,"{'address1': '1560 Big Thompson Ave', 'address2': None, 'address3': '', 'city': 'Estes Park', 'zip_code': '80517', 'country': 'US', 'state': 'CO', 'display_address': ['1560 Big Thompson Ave', 'Estes Park, CO 80517']}",+19705867275,(970) 586-7275,87614.91001637049
ifhZiI256AkL_x2nOaU3gQ,cattivella-denver,Cattivella,https://s3-media1.fl.yelpcdn.com/bphoto/8q7l-Hh1bSvaV4O73RJrLg/o.jpg,False,https://www.yelp.com/biz/cattivella-denver?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,423,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'cookingclasses', 'title': 'Cooking Classes'}]",4.0,"{'latitude': 39.759291, 'longitude': -104.868494}","['delivery', 'pickup']",$$,"{'address1': '10195 E 29th Dr', 'address2': 'Ste 110', 'address3': '', 'city': 'Denver', 'zip_code': '80238', 'country': 'US', 'state': 'CO', 'display_address': ['10195 E 29th Dr', 'Ste 110', 'Denver, CO 80238']}",+13036453779,(303) 645-3779,1144.8640001185202
FBwkHTGZrPJdqddOH9p5eA,t-mamas-gourmet-aurora,T-Mama's Gourmet,https://s3-media1.fl.yelpcdn.com/bphoto/hYy6ZmiVkmAyTpn4wDYfdg/o.jpg,False,https://www.yelp.com/biz/t-mamas-gourmet-aurora?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,98,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'gourmet', 'title': 'Specialty Food'}]",4.5,"{'latitude': 39.723403, 'longitude': -104.8113087}","['delivery', 'pickup']",,"{'address1': '15270 E 6th Ave', 'address2': 'Unit 12', 'address3': '', 'city': 'Aurora', 'zip_code': '80011', 'country': 'US', 'state': 'CO', 'display_address': ['15270 E 6th Ave', 'Unit 12', 'Aurora, CO 80011']}",+13033417545,(303) 341-7545,5885.344128575711
_ZpJHop7zAIS6ixMTn2cUw,atomic-cowboy-denver-12,Atomic Cowboy,https://s3-media2.fl.yelpcdn.com/bphoto/GHRYHVyJY1-zGMcDXbqPzQ/o.jpg,False,https://www.yelp.com/biz/atomic-cowboy-denver-12?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,216,"[{'alias': 'southern', 'title': 'Southern'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 39.7137286, 'longitude': -104.9877724}",[],$$,"{'address1': '141 S Broadway', 'address2': '', 'address3': '', 'city': 'Denver', 'zip_code': '80209', 'country': 'US', 'state': 'CO', 'display_address': ['141 S Broadway', 'Denver, CO 80209']}",+13033777900,(303) 377-7900,12532.248780748047
iM8ijTk7rpzcwGAIm7thwg,gattara-denver-2,Gattara,https://s3-media2.fl.yelpcdn.com/bphoto/Piml665coy_NDCsLBcaWFw/o.jpg,False,https://www.yelp.com/biz/gattara-denver-2?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,92,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 39.744387, 'longitude': -104.983221}","['delivery', 'pickup', 'restaurant_reservation']",,"{'address1': '1776 Grant St', 'address2': '', 'address3': '', 'city': 'Denver', 'zip_code': '80203', 'country': 'US', 'state': 'CO', 'display_address': ['1776 Grant St', 'Denver, CO 80203']}",+13033187272,(303) 318-7272,11062.275779518211
Oz1pLvd4y_xLaVX3TYoBqQ,big-bills-ny-pizza-centennial,Big Bill's NY Pizza,https://s3-media4.fl.yelpcdn.com/bphoto/AaW_agHlPkwF4QNhidhoIw/o.jpg,False,https://www.yelp.com/biz/big-bills-ny-pizza-centennial?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,729,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'salad', 'title': 'Salad'}]",4.5,"{'latitude': 39.5666466369406, 'longitude': -104.924096787821}",['delivery'],$$,"{'address1': '8243 S Holly St', 'address2': None, 'address3': '', 'city': 'Centennial', 'zip_code': '80122', 'country': 'US', 'state': 'CO', 'display_address': ['8243 S Holly St', 'Centennial, CO 80122']}",+13037419245,(303) 741-9245,22644.56724711801
Et0Zitvv8QwQM610rS_c1g,infinitus-pie-broomfield-4,Infinitus Pie,https://s3-media4.fl.yelpcdn.com/bphoto/YKOMnF4PSvJQPqoBg_y1UQ/o.jpg,False,https://www.yelp.com/biz/infinitus-pie-broomfield-4?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,419,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.5,"{'latitude': 39.9195006257295, 'longitude': -105.088905450055}","['delivery', 'pickup']",$$,"{'address1': '145 Nickel St', 'address2': '', 'address3': None, 'city': 'Broomfield', 'zip_code': '80020', 'country': 'US', 'state': 'CO', 'display_address': ['145 Nickel St', 'Broomfield, CO 80020']}",+17208874588,(720) 887-4588,26371.821970175464
cMKLvsgu9iEzPZ70Uabupg,stoners-pizza-joint-denver-2,Stoner's Pizza Joint,https://s3-media4.fl.yelpcdn.com/bphoto/E0u66V_q0UR2CHUGkA4Z4g/o.jpg,False,https://www.yelp.com/biz/stoners-pizza-joint-denver-2?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,11,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.0,"{'latitude': 39.74035237490047, 'longitude': -104.934619}","['delivery', 'pickup']",,"{'address1': '4565 E Colfax Ave', 'address2': None, 'address3': '', 'city': 'Denver', 'zip_code': '80220', 'country': 'US', 'state': 'CO', 'display_address': ['4565 E Colfax Ave', 'Denver, CO 80220']}",+17206672934,(720) 667-2934,7175.545400984731
pnY1m8aBusUCqgD1rUcLyw,panzano-denver,Panzano,https://s3-media4.fl.yelpcdn.com/bphoto/y_UF2ikw0RBizRzDuNU3NQ/o.jpg,False,https://www.yelp.com/biz/panzano-denver?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,1173,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"{'latitude': 39.747833, 'longitude': -104.992822}","['delivery', 'pickup']",$$$,"{'address1': '909 17th St', 'address2': '', 'address3': '', 'city': 'Denver', 'zip_code': '80202', 'country': 'US', 'state': 'CO', 'display_address': ['909 17th St', 'Denver, CO 80202']}",+13032963525,(303) 296-3525,11802.740986473109
jv3UThmfMVYwNcxoqjb8fg,esters-virginia-village-denver,Esters Virginia Village,https://s3-media3.fl.yelpcdn.com/bphoto/9o4IIObP4wxhADprHe13FA/o.jpg,False,https://www.yelp.com/biz/esters-virginia-village-denver?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,898,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'pubs', 'title': 'Pubs'}]",4.5,"{'latitude': 39.6813687156506, 'longitude': -104.921157823147}","['delivery', 'pickup']",$$,"{'address1': '1950 S Holly St', 'address2': '', 'address3': '', 'city': 'Denver', 'zip_code': '80222', 'country': 'US', 'state': 'CO', 'display_address': ['1950 S Holly St', 'Denver, CO 80222']}",+13039554904,(303) 955-4904,10685.502765410467
e3LoCsUkXnaekaksmGx_mg,cosmo-s-pizza-denver,Cosmo’s Pizza,https://s3-media3.fl.yelpcdn.com/bphoto/bBheGeYF8nwWcCZOBXLz7w/o.jpg,False,https://www.yelp.com/biz/cosmo-s-pizza-denver?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,37,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'salad', 'title': 'Salad'}]",4.0,"{'latitude': 39.771588, 'longitude': -105.025059}",[],,"{'address1': '3920 Federal Blvd', 'address2': '', 'address3': None, 'city': 'Denver', 'zip_code': '80211', 'country': 'US', 'state': 'CO', 'display_address': ['3920 Federal Blvd', 'Denver, CO 80211']}",+13033864141,(303) 386-4141,14451.069572870878
NqzAIEAf4HWhCWvdAVsbUw,pizza-republica-greenwood-village,Pizza Republica,https://s3-media2.fl.yelpcdn.com/bphoto/2oLs3LYK-ZBmAriWXrIx_A/o.jpg,False,https://www.yelp.com/biz/pizza-republica-greenwood-village?adjust_creative=bMroMKsI89AfuWgqqPUMFA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bMroMKsI89AfuWgqqPUMFA,479,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"{'latitude': 39.6189665957597, 'longitude': -104.901035968445}","['delivery', 'pickup']",$$,"{'address1': '5375 Landmark Pl', 'address2': 'Ste 113', 'address3': '', 'city': 'Greenwood Village', 'zip_code': '80111', 'country': 'US', 'state': 'CO', 'display_address': ['5375 Landmark Pl', 'Ste 113', 'Greenwood Village, CO 80111']}",+17204892030,(720) 489-2030,16520.128255546857
